host	path	repo	head	branch	kind	prior_verdict	notes
121	/home/reyerchu/_c_rt_sha256_scratch/wt	/home/reyerchu/vibe-ic	639717eea3857ae51ba194730d95e5a627c7a98d	refs/heads/fix/l19-note-must-not-contradict-its-own-field	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=21 nadd=21 ndel=72 rule=R2 issue=
121	/home/reyerchu/_c_rt_u_hawaii_adc_scratch/wt_fix	/home/reyerchu/vibe-ic	c5b4371a7ce5d223b6168c0180f0d9b1efee7653	refs/heads/fix/pdk-gate-must-not-claim-misuse-with-no-library-load	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=80 nadd=80 ndel=742 rule=R2 issue=
121	/home/reyerchu/_d7wt/fix	/home/reyerchu/vibe-ic	df8517ad9fa772bf3286b3d83bbe2dc8d47c6472	refs/heads/fix/d7-record-producer-rung	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=602 nadd=602 ndel=2742 rule=R2 issue=
121	/home/reyerchu/_d9_p1c	/home/reyerchu/vibe-ic	169d55af84081a34c504b62a8fb5a421fe63e16f	refs/heads/d9/phase1-wire-the-content-checkers	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=96 nadd=96 ndel=1962 rule=R2 issue=
121	/home/reyerchu/_fga_scratch/wt	/home/reyerchu/vibe-ic	1dccf45b058ee500e72a76a9a9e1ad51476cc35c	refs/heads/fix/macro-obs-gates-declare-enforcement-intent	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=39 nadd=39 ndel=1815 rule=R2 issue=
121	/home/reyerchu/_fix904_scratch/wt	/home/reyerchu/vibe-ic	76431790a0e11140bcda178848746c2100ec1aaa	refs/heads/fix/904-pdk-capability-claim-disclosure	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=1234 nadd=1234 ndel=1866 rule=R2 issue=904
121	/home/reyerchu/_j4reds2/base	/home/reyerchu/_j4reds2/tree	867de428920c708934f06411fc91225dc4f58fe6	(detached)	NEW		never judged
121	/home/reyerchu/_j4reds3/base	/home/reyerchu/_j4reds3/tree	867de428920c708934f06411fc91225dc4f58fe6	(detached)	NEW		never judged
121	/home/reyerchu/_jcap_priv/wt	/home/reyerchu/vibe-ic	4c7df07a03b2295fb5ffbb4dd4bba84c24754ec3	refs/heads/jcap/chip-identity-captures	NEW		never judged
121	/home/reyerchu/_jppa_agent/wt	/home/reyerchu/vibe-ic	9e6ec929e886b559b53245a92adab28def45f804	refs/heads/ppa/jppa-agent-control-plane	MOVED	LANDED	HEAD moved since judging (867de4289 -> 9e6ec929e); prior LANDED is void
121	/home/reyerchu/_jppa_metrics/wt	/home/reyerchu/vibe-ic	09fcb13bc9d44ad64ff7f9717944a7480a87202d	refs/heads/jppa/metric-records	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=3238 nadd=3349 ndel=0 rule=R2 issue=
121	/home/reyerchu/_ld/wt	/home/reyerchu/vibe-ic	31fb2c1efe49b8f2579fce73d1f18d1a60ca0cd5	refs/heads/fix/d4-step1-and-two-flow-gates	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=113 nadd=113 ndel=72 rule=R2 issue=
121	/home/reyerchu/_LRNdh	/home/reyerchu/vibe-ic	713f0209faa28b223da6bac121ef4a9ca6b3df44	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=558 nadd=558 ndel=0 rule=R2 issue=
121	/home/reyerchu/_nv/wt	/home/reyerchu/vibe-ic	3c571157f9bb86e180dd4b5821893e92d93c7622	refs/heads/fix/eda-image-not-verified	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=35 nadd=35 ndel=336 rule=R2 issue=
121	/home/reyerchu/_orfs/wt	/home/reyerchu/vibe-ic	a1a89146bba2561bd500f5448efdd35e9717159a	refs/heads/feat/orfs-s6-s7-s8	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=146 nadd=146 ndel=2928 rule=R2 issue=
121	/home/reyerchu/_ptmo_priv/ppa	/home/reyerchu/_ptmo_priv/main92	bb90724dcd7ebe8d31474d5245a54fdce112b527	(detached)	NEW		never judged
121	/home/reyerchu/_smrg_priv/smrg_base	/home/reyerchu/_smrg_priv/smrg_tree	053eecd27404294086d55b72b6d52d011b7a3257	(detached)	NEW		never judged
121	/home/reyerchu/wt922	/home/reyerchu/vibe-ic	de96c3cba00c656202c88dc61dc856ebb2d0210b	refs/heads/fix/growth-rationale-must-name-the-waivers-it-covers	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=487 nadd=487 ndel=674 rule=R2 issue=922
121	/home/reyerchu/wt_k3_dep	/home/reyerchu/vibe-ic	671f5a0b49c543f69c2e3e5c4ad15859903ca2f3	(detached)	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=330 nadd=330 ndel=486 rule=R2 issue=
121	/home/reyerchu/_wt_sha256_sta	/home/reyerchu/vibe-ic	23f7b6500c3bb36222f4fbe752c837f0fd936ffa	refs/heads/fix/signoff-corner-role-prelayout-setup	RECHECK	RECOVER	judged RECOVER vs main 867de428 (plugin v1.11.18); main is now a00f53f2 (v1.11.66) - its work may have landed since. code_add=444 nadd=444 ndel=19 rule=R2 issue=
